0.013333,0.02,0.02,0.013333,0.033333,0.033333,0.026667,0.04,0.046667,0.04,0.04,0.04,0.04,0.026667,0.033333,0.046667,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.046667,0.046667,0.033333,0.04,0.04,0,0,0,0,0,0,0
0.013245,0.019868,0.019868,0.019868,0.033113,0.033113,0.02649,0.039735,0.046358,0.039735,0.039735,0.039735,0.039735,0.02649,0.033113,0.046358,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.046358,0.046358,0.033113,0.039735,0.039735,0,0,0,0,0,0,0
0.013245,0.019868,0.019868,0.019868,0.033113,0.033113,0.02649,0.039735,0.046358,0.039735,0.039735,0.039735,0.039735,0.02649,0.033113,0.046358,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.046358,0.046358,0.033113,0.039735,0.039735,0,0,0,0,0,0,0
0.013158,0.019737,0.019737,0.019737,0.032895,0.032895,0.026316,0.039474,0.046053,0.039474,0.039474,0.039474,0.039474,0.026316,0.032895,0.046053,0.039474,0.039474,0.039474,0.039474,0.039474,0.039474,0.039474,0.046053,0.046053,0.039474,0.039474,0.039474,0,0,0,0,0,0,0
0.013245,0.019868,0.019868,0.013245,0.033113,0.033113,0.02649,0.039735,0.046358,0.039735,0.039735,0.039735,0.039735,0.02649,0.033113,0.046358,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.046358,0.046358,0.039735,0.039735,0.039735,0,0,0,0,0,0,0
0.013245,0.019868,0.019868,0.013245,0.033113,0.033113,0.02649,0.039735,0.046358,0.039735,0.039735,0.039735,0.039735,0.02649,0.033113,0.046358,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.046358,0.046358,0.039735,0.039735,0.039735,0,0,0,0,0,0,0
0.013245,0.019868,0.019868,0.013245,0.033113,0.033113,0.02649,0.039735,0.046358,0.039735,0.039735,0.039735,0.039735,0.02649,0.033113,0.046358,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.046358,0.046358,0.039735,0.039735,0.039735,0,0,0,0,0,0,0
0.013245,0.019868,0.019868,0.013245,0.033113,0.033113,0.02649,0.039735,0.046358,0.039735,0.039735,0.039735,0.039735,0.02649,0.033113,0.046358,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.046358,0.046358,0.039735,0.039735,0.039735,0,0,0,0,0,0,0
0.013245,0.019868,0.019868,0.013245,0.033113,0.033113,0.02649,0.039735,0.046358,0.039735,0.039735,0.039735,0.039735,0.02649,0.033113,0.046358,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.046358,0.046358,0.039735,0.039735,0.039735,0,0,0,0,0,0,0
0.013245,0.019868,0.019868,0.013245,0.033113,0.033113,0.02649,0.039735,0.046358,0.039735,0.039735,0.039735,0.039735,0.02649,0.033113,0.046358,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.046358,0.046358,0.039735,0.039735,0.039735,0,0,0,0,0,0,0
0.013245,0.019868,0.019868,0.013245,0.033113,0.033113,0.02649,0.039735,0.046358,0.039735,0.039735,0.039735,0.039735,0.02649,0.033113,0.046358,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.046358,0.046358,0.039735,0.039735,0.039735,0,0,0,0,0,0,0
0.013245,0.019868,0.019868,0.013245,0.033113,0.033113,0.02649,0.039735,0.046358,0.039735,0.039735,0.039735,0.039735,0.02649,0.033113,0.046358,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.046358,0.046358,0.039735,0.039735,0.039735,0,0,0,0,0,0,0
0.013333,0.02,0.02,0.013333,0.033333,0.033333,0.026667,0.04,0.04,0.04,0.04,0.04,0.04,0.026667,0.033333,0.046667,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.046667,0.046667,0.04,0.04,0.04,0,0,0,0,0,0,0
0.013245,0.019868,0.019868,0.013245,0.033113,0.033113,0.02649,0.039735,0.046358,0.039735,0.039735,0.039735,0.039735,0.02649,0.033113,0.046358,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.046358,0.046358,0.039735,0.039735,0.039735,0,0,0,0,0,0,0
0.013245,0.019868,0.019868,0.013245,0.033113,0.033113,0.02649,0.039735,0.046358,0.039735,0.039735,0.039735,0.039735,0.02649,0.033113,0.046358,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.039735,0.046358,0.046358,0.039735,0.039735,0.039735,0,0,0,0,0,0,0
0.013333,0.02,0.02,0.013333,0.033333,0.033333,0.026667,0.04,0.046667,0.04,0.04,0.04,0.04,0.026667,0.033333,0.046667,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.046667,0.046667,0.033333,0.04,0.04,0,0,0,0,0,0,0
0.013333,0.02,0.02,0.013333,0.033333,0.033333,0.026667,0.04,0.046667,0.04,0.04,0.04,0.04,0.026667,0.033333,0.046667,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.046667,0.046667,0.033333,0.04,0.04,0,0,0,0,0,0,0
0.013333,0.02,0.02,0.013333,0.033333,0.033333,0.026667,0.04,0.046667,0.04,0.04,0.04,0.04,0.026667,0.033333,0.046667,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.046667,0.046667,0.033333,0.04,0.04,0,0,0,0,0,0,0
0.013333,0.02,0.02,0.013333,0.033333,0.033333,0.026667,0.04,0.046667,0.04,0.04,0.04,0.04,0.026667,0.033333,0.046667,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.046667,0.046667,0.033333,0.04,0.04,0,0,0,0,0,0,0
0.013333,0.02,0.02,0.013333,0.033333,0.033333,0.026667,0.04,0.046667,0.04,0.04,0.04,0.04,0.026667,0.033333,0.046667,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.046667,0.046667,0.033333,0.04,0.04,0,0,0,0,0,0,0
0.013889,0.020833,0.020833,0.013889,0.034722,0.034722,0.027778,0.041667,0.048611,0.041667,0.041667,0.041667,0.041667,0.027778,0.034722,0.048611,0.041667,0.041667,0.041667,0.041667,0.041667,0.041667,0,0.048611,0.048611,0.034722,0.041667,0.041667,0,0,0,0,0,0,0
0.013423,0.020134,0.020134,0.013423,0.033557,0.033557,0.026846,0.040268,0.04698,0.040268,0.040268,0.040268,0.040268,0.026846,0.033557,0.04698,0.040268,0.040268,0.040268,0.040268,0.040268,0.040268,0.040268,0.04698,0.040268,0.033557,0.040268,0.040268,0,0,0,0,0,0,0
0.013333,0.02,0.02,0.013333,0.033333,0.033333,0.026667,0.04,0.046667,0.04,0.04,0.04,0.04,0.026667,0.033333,0.046667,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.046667,0.046667,0.033333,0.04,0.04,0,0,0,0,0,0,0
0.013333,0.02,0.02,0.013333,0.033333,0.033333,0.026667,0.04,0.046667,0.04,0.04,0.04,0.04,0.026667,0.033333,0.046667,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.046667,0.046667,0.033333,0.04,0.04,0,0,0,0,0,0,0
0.013333,0.02,0.02,0.013333,0.033333,0.033333,0.026667,0.04,0.046667,0.04,0.04,0.04,0.04,0.026667,0.033333,0.046667,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.046667,0.046667,0.033333,0.04,0.04,0,0,0,0,0,0,0
0.013333,0.02,0.02,0.013333,0.033333,0.033333,0.026667,0.04,0.046667,0.04,0.04,0.04,0.04,0.026667,0.033333,0.046667,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.046667,0.046667,0.033333,0.04,0.04,0,0,0,0,0,0,0
0.013333,0.02,0.02,0.013333,0.033333,0.033333,0.026667,0.04,0.046667,0.04,0.04,0.04,0.04,0.026667,0.033333,0.046667,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.046667,0.046667,0.033333,0.04,0.04,0,0,0,0,0,0,0
0.013514,0.02027,0.02027,0.013514,0.033784,0.033784,0.027027,0.040541,0.047297,0.033784,0.040541,0.040541,0.040541,0.027027,0.033784,0.047297,0.040541,0.040541,0.040541,0.040541,0.040541,0.040541,0.040541,0.047297,0.047297,0.033784,0.033784,0.040541,0,0,0,0,0,0,0
0.013423,0.020134,0.020134,0.013423,0.033557,0.033557,0.026846,0.040268,0.04698,0.033557,0.040268,0.040268,0.040268,0.026846,0.033557,0.04698,0.040268,0.040268,0.040268,0.040268,0.040268,0.040268,0.040268,0.04698,0.04698,0.033557,0.040268,0.040268,0,0,0,0,0,0,0
0.013423,0.020134,0.020134,0.013423,0.033557,0.033557,0.026846,0.040268,0.04698,0.033557,0.040268,0.040268,0.040268,0.026846,0.033557,0.04698,0.040268,0.040268,0.040268,0.040268,0.040268,0.040268,0.040268,0.04698,0.04698,0.033557,0.040268,0.040268,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
